Reward Definition 1-avg,Reward Definition 2-avg,Reward Definition 3-avg,Reward Definition 1-sd,Reward Definition 2-sd,Reward Definition 3-sd
60.24907258,49.73832369,44.32259392,7.8223703,6.462852662,4.070924674
58.7238553,49.21152918,44.61041319,9.629667962,4.762108528,4.060640491
58.40903447,45.89112025,42.67916847,9.654818256,4.519618036,3.29896962
58.40903447,45.84352775,42.94832765,9.654818256,4.89017265,4.516658194
58.40903447,44.86626632,42.99653519,9.654818256,3.892865905,4.325843356
58.34976805,44.4465711,42.88833608,9.613770777,3.704950945,4.287160351
58.32646263,43.93318308,42.90462524,9.597882281,3.910614391,4.477608693
58.32646263,42.95619478,41.68808032,9.597882281,2.582280279,2.619532459
58.32646263,43.10846197,41.84034751,9.597882281,2.361310555,2.519691068
58.34976805,43.53636559,42.23813469,9.613770777,2.869156817,3.28744933
58.296099,44.5314305,42.95616227,9.56637466,3.903832171,4.508645408
58.34976805,43.93276383,42.36744689,9.613770777,3.186286204,2.236714461
58.40903447,43.41122769,42.36744689,9.654818256,2.608367138,2.236714461
58.61129822,43.53636559,42.54853165,7.552969028,2.869156817,3.044952524
57.19866655,44.5314305,42.96401913,6.567500256,3.903832171,4.501728746
56.82001602,45.05296664,43.2649568,6.049426924,4.103177736,4.261134096
58.37105421,45.05296664,43.4876497,7.741573251,4.103177736,4.116668148
57.06908095,45.05296664,43.4876497,9.315789193,4.103177736,4.116668148
57.10501392,45.05296664,42.94879527,9.366876858,4.103177736,4.515158475
56.93610508,45.05296664,42.95616227,8.717633871,4.103177736,4.508645408
57.45512296,45.05296664,42.89724755,7.827450995,4.103177736,4.561469616
56.16554282,45.05296664,43.06695508,7.789695076,4.103177736,4.413985991
55.4731167,45.05296664,43.00729595,7.225315187,4.103177736,4.464182159
57.34734521,45.05296664,43.01887547,9.253652315,4.103177736,4.454296105
54.12623779,45.05296664,43.00729595,5.908820991,4.103177736,4.464182159
55.47237201,45.05296664,43.00729595,6.21803179,4.103177736,4.464182159
53.49584549,45.05296664,43.00729595,5.528169736,4.103177736,4.464182159
54.41401837,45.05296664,43.01887547,3.8937586,4.103177736,4.454296105
53.37276028,45.41513433,43.01887547,4.080881359,4.347945387,4.454296105
53.80469895,45.13291934,43.00729595,3.904486073,4.150305388,4.464182159
53.80469895,45.41513433,43.00729595,3.904486073,4.347945387,4.464182159
53.80469895,44.95596921,43.00729595,3.904486073,4.051625516,4.464182159
53.80469895,44.95596921,43.00729595,3.904486073,4.051625516,4.464182159
53.80469895,46.25778302,43.00729595,3.904486073,5.173318345,4.464182159
53.80469895,45.80355456,43.00729595,3.904486073,4.69017756,4.464182159
53.80469895,44.97952312,43.00729595,3.904486073,4.063565558,4.464182159
53.80469895,45.41513433,43.00729595,3.904486073,4.347945387,4.464182159
53.80469895,45.41513433,43.00729595,3.904486073,4.347945387,4.464182159
53.80469895,45.41513433,43.00729595,3.904486073,4.347945387,4.464182159
55.05380562,44.88941129,43.00729595,5.969028848,4.019932485,4.464182159
52.87372198,44.88941129,43.00729595,5.462115039,4.019932485,4.464182159
51.95491912,44.60179114,43.01887547,9.06317874,3.919184792,4.454296105
51.85077986,44.59953805,42.96631888,10.28796667,3.918635363,4.499709965
51.52192979,44.60179114,42.95189162,9.655456463,3.919184792,4.512417779
51.44103258,44.60179114,42.96503665,8.612161437,3.919184792,4.500835212
52.80797021,44.60179114,43.4876497,6.825958298,3.919184792,4.116668148
52.81133509,44.60179114,43.4876497,5.796441656,3.919184792,4.116668148
52.2396266,44.60179114,43.4876497,9.156250894,3.919184792,4.116668148
50.53175043,44.60179114,43.4876497,8.392144827,3.919184792,4.116668148
50.40923524,44.60179114,43.4876497,8.573465579,3.919184792,4.116668148
50.58802671,44.60179114,43.4876497,8.40771503,3.919184792,4.116668148
50.25242166,44.60179114,43.53035644,7.751267753,3.919184792,4.092536388
50.58802671,44.60179114,42.97820459,8.40771503,3.919184792,4.489318276
50.20291566,44.60179114,43.03741239,7.825723625,3.919184792,4.438612985
50.20291566,44.60179114,43.03741239,7.825723625,3.919184792,4.438612985
50.20291566,44.60179114,43.01887547,7.825723625,3.919184792,4.454296105
50.20291566,44.60179114,43.01887547,7.825723625,3.919184792,4.454296105
50.20291566,44.60179114,43.03741239,7.825723625,3.919184792,4.438612985
50.20291566,44.60179114,43.01887547,7.825723625,3.919184792,4.454296105
50.20291566,44.60179114,43.01887547,7.825723625,3.919184792,4.454296105
50.20291566,44.60179114,43.03741239,7.825723625,3.919184792,4.438612985
50.20291566,44.60179114,43.03741239,7.825723625,3.919184792,4.438612985
50.20291566,44.60179114,43.06695508,7.825723625,3.919184792,4.413985991
50.13681494,44.59953805,43.06695508,7.925493386,3.918635363,4.413985991
50.13681494,45.35913212,43.06695508,7.925493386,4.30503523,4.413985991
50.08377398,45.35913212,42.99473045,8.005836166,4.30503523,4.474986975
50.0939073,45.67081169,43.06695508,7.99046772,4.564960687,4.413985991
